G,term,estimate,std.error,statistic,p.value,e_value,conf.low,conf.high
105,creligionChristian,0.044639102881557556,0.03552802468502222,1.2564476431580605,0.9875862322997241,1.0125698063564221,-Inf,Inf
105,creligionMuslim,-0.03616354165955971,0.03624466976549436,-0.9977616541560579,1,0.9993660097103743,-Inf,Inf
105,clangFluent,0.05139404567444644,0.0374079585402829,1.3738799891767035,0.9807998444844707,1.0195760181075695,-Inf,Inf
105,clangNone,-0.03497549191703556,0.03805034615303511,-0.9191898485329737,1,0.9959605510845347,-Inf,Inf
205,cconsistMinor inconsistencies,0.05195417073659114,0.025758872334096586,2.0169427474439665,0.8809678952176173,1.1351151448634564,-0.2132954445750309,0.3172037860482132
205,cconsistNo inconsistencies,0.05103885295318188,0.0272215390308918,1.8749436942290991,0.9013807417763426,1.1094091027830364,-0.22927243794819413,0.3313501438545579
205,cgenderMale,-0.058333134915710974,0.021817333483211555,-2.6737059760579056,0.7769979419606309,1.2870046958897456,-0.2829951169500343,0.1663288471186124
205,coriginEritrea,-0.008102560887482535,0.040634843158528076,-0.1993993395242635,1,0.957952070371271,-0.42653611559633964,0.4103309938213746
205,coriginIraq,-0.005061032228542984,0.03954202797695804,-0.12799121561221272,1,0.9569912166240094,-0.41224142326010443,0.40211935880301847
205,coriginKosovo,-0.035232120487007454,0.039051506680267294,-0.9021961886251684,1,0.9901999027395172,-0.4373614136458894,0.36689717267187444
205,coriginPakistan,-0.07675816045504343,0.03599058829727649,-2.1327286962089453,0.8636784603960509,1.157838299616083,-0.4473679284942688,0.293851607584182
205,coriginSyria,0.06049876583401443,0.04103217929655089,1.474422437979059,0.9533866155595153,1.0488924258844652,-0.36202632115905875,0.4830238528270876
205,coriginUkraine,0.02400397991518126,0.04128037803174685,0.5814864364062,1,0.9702813031148745,-0.4010769106929599,0.44908487052332247
205,cage38 Years,0.028092285245600226,0.027084572156819985,1.0372061660396763,0.9987057288128979,1.0012959484959003,-0.2508086018855031,0.3069931723767035
205,cage62 Years,-0.08374778277164732,0.02874933380691258,-2.9130338579014565,0.7365804824169636,1.3576248948637222,-0.3797913996599106,0.21229583411661593
205,cjobCleaner,-0.034183100221598615,0.038360153146106094,-0.8911095868518062,1,0.9893613065926404,-0.42919324404031894,0.36082704359712175
205,cjobDoctor,0.07141486547644371,0.03678866858465072,1.9412190825041171,0.8919678305616551,1.1211166655756173,-0.3074130608139716,0.450242791766859
205,cjobFarmer,0.005548496868632573,0.032741903709279555,0.16946164517184273,1,0.9574981136742237,-0.3316082408492946,0.3427052345865597
205,cjobTeacher,-0.03756846102621602,0.03459179478121862,-1.0860512229511017,0.9943148404382178,1.0057176654019129,-0.39377428167122197,0.3186373596187899
205,cjobUnemployed,-0.024867969103071853,0.03565761172773079,-0.6974098347627732,1,0.9764534347748954,-0.3920489415865667,0.342313003380423
205,cvulnerNo surviving family,0.06560314900488673,0.03410252050726559,1.9237038209803259,0.8944754365483837,1.1179736850671005,-0.28556441486922296,0.4167707128789964
205,cvulnerNone,-0.02074545464429476,0.03614343127432447,-0.5739757934668448,1,0.9699209547894398,-0.3929291091619044,0.3514381998733148
205,cvulnerPTSD,-0.016622011974960688,0.03369843956678694,-0.4932576163361369,1,0.9663496087992139,-0.36362858958280264,0.3303845656328812
205,cvulnerVictim of torture,0.07781131266463401,0.036604318567373256,2.125741325341596,0.8647370635203424,1.1564208846663777,-0.29911828630262394,0.4547409116318919
205,creasonEthnic persecution,0.23629328799183724,0.0318734261159204,7.413488814552369,0.16019210818141047,6.242504773503225,-0.09192038170054012,0.5645069576842145
205,creasonPolitical persecution,0.22417075998523114,0.0323946616406931,6.919990783408439,0.19510462700024883,5.125455071850883,-0.10941028451453252,0.5577518044849948
205,creasonReligious persecution,0.1713864640134743,0.03499790048299556,4.897049870084232,0.41442297475425366,2.4129936343248932,-0.1890011926907757,0.5317741207177242
205,creligionChristian,0.03503068873178098,0.026721051486172206,1.3109771802920593,0.9718639598562738,1.0289505952539768,-0.24012687777579053,0.3101882552393525
205,creligionMuslim,-0.08165257867943809,0.026330742185133753,-3.101035971767589,0.704399875522331,1.419648178186394,-0.35279097110942553,0.18948581375054935
205,clangFluent,0.04920113461854998,0.025843991997425455,1.9037745648370166,0.8973113377071494,1.114440393180861,-0.21692499258616266,0.3153272618232626
205,clangNone,-0.06029782241620469,0.027091217015686998,-2.22573324709959,0.8494138976862446,1.1772823622546598,-0.3392671343694591,0.21867148953704973
305,cconsistMinor inconsistencies,0.05951219463473561,0.02145741024970231,2.7735031367805094,0.6737041772201395,1.4843310073068465,-0.10546929675935168,0.22449368602882291
305,cconsistNo inconsistencies,0.06964994830022417,0.02191692343100333,3.1779071784180464,0.5859326560323082,1.7066807758618259,-0.09886464280552734,0.23816453940597568
305,cgenderMale,-0.06935875520238616,0.018477866786211057,-3.753612687268885,0.4669153260432145,2.141715947673662,-0.21143116676997803,0.07271365636520571
305,coriginEritrea,-0.024706535498481435,0.033042285123313746,-0.7477247837513867,1,0.969561090884197,-0.2787616807967634,0.2293486097998005
305,coriginIraq,0.009383542789912777,0.03389465201208403,0.2768443466115947,1,0.941394587526513,-0.2512252713289675,0.26999235690879303
305,coriginKosovo,-0.027268854117105248,0.03158931804956166,-0.8632302246703182,1,0.9806253812906978,-0.27015244273708544,0.21561473450287497
305,coriginPakistan,-0.07319472956109636,0.031131154347039038,-2.3511730000483615,0.7651387104352985,1.3069525647592521,-0.31255559432646474,0.16616613520427204
305,coriginSyria,0.03783069646514514,0.032692815063988585,1.1571562862084634,0.9835746771159983,1.0166996195267688,-0.2135374474236426,0.2891988403539329
305,coriginUkraine,0.008926988639126172,0.034558862365708154,0.258312572464312,1,0.9408233855030953,-0.25678879847719777,0.2746427757554501
305,cage38 Years,0.022032034077343755,0.022949656459468618,0.9600158554118021,1,0.9912229571094415,-0.1544230229683969,0.1984870911230844
305,cage62 Years,-0.07049065326818042,0.02353802062033083,-2.9947570530758445,0.6254808186729252,1.5987700504096793,-0.25146951796881856,0.1104882114324577
305,cjobCleaner,-0.020883029245449047,0.029807542658740374,-0.7005954662057854,1,0.9655305492759116,-0.2500669235460248,0.20830086505512668
305,cjobDoctor,0.08859343712696068,0.030467930117724668,2.907760283834365,0.6444097712318685,1.5518076302418213,-0.1456680367423187,0.32285491099624003
305,cjobFarmer,-0.007391373386854637,0.029003024115595216,-0.2548483688251055,1,0.9407210305516903,-0.23038949468138328,0.215606747907674
305,cjobTeacher,-0.010103530018655603,0.02888725311593994,-0.3497573818495221,1,0.9440300253757091,-0.23221151257038902,0.21200445253307781
305,cjobUnemployed,-0.046536572014576345,0.029961675183760243,-1.5532032748222298,0.9217051000357622,1.084945716326404,-0.2769055587169934,0.18383241468784073
305,cvulnerNo surviving family,0.046989896709629,0.02805142408091668,1.6751340885255133,0.9001019778295495,1.1109852268198972,-0.1686915730829269,0.2626713665021849
305,cvulnerNone,-0.030479963091740954,0.028819455212590158,-1.0576176012662926,0.9968392862826684,1.0031707355045347,-0.25206666189683985,0.19110673571335793
